"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
50,489738,2014,"595299","6231922","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","31","10","1","2","2.967741","0.3225806451612903","0.03225806451612903","12.0871","664.3","3","8.674463","222.624756","7.222222222222222","4.529411764705882","4.238095238095238","4.15625","3.7435897435897436","4.205128205128205","4.051282051282051","0.","0.4758547008547008","23.716058558558565","0.5038073804022642","6.769230769230769","5.0256410256410255","5.102564102564102","3.871794871794872","0.38461538461538464","223.42698717948718","24.39725824483333","620.011341880342","0.980688202247191","0.7587939698492462","7.107142857142857","4.6521739130434785","4.75","4.16","3.2666666666666666","4.766666666666667","3.966666666666667","0.","0.5741379310344827","24.255070512820513","25.4035776999087","7.1","4.9","5.633333333333334","4.","0.16666666666666666","217.75371551724135","79.53073913476128","1859.8598501984125","0.8757894736842106","0.7100591715976331"
50,489748,2014,"595509","6231672","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","28","11","2","3","3.107142","0.39285714285714285","0.07142857142857142","12.0871","664.3","3","15.862709","115.405029","7.2368421052631575","4.2105263157894735","4.655172413793103","3.8378378378378377","3.7","4.675","3.625","0.","0.5171249999999998","25.52120833333334","0.5781459940738852","6.65","4.875","5.05","3.625","0.225","231.42258333333334","24.27414298582083","470.37372916666664","0.8244244244244244","0.7178217821782178","7.08","4.190476190476191","5.125","3.8636363636363638","2.6538461538461537","4.961538461538462","4.384615384615385","0.03571428571428571","0.489074074074074","24.002239130434774","0.8219248439019918","7.038461538461538","4.769230769230769","5.615384615384615","3.730769230769231","0.15384615384615385","210.22342283950618","47.65104450209874","1059.1973685897435","0.753880266075388","0.6643835616438356"
50,489752,2014,"595549","6232212","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","7.5","0.","12.732365673542143","12.732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","9","38","21","4","0","3.868421","0.5526315789473685","0.10526315789473684","12.0871","664.3","3","13.55326","323.800568","5.913043478260869","5.333333333333333","4.379310344827586","3.142857142857143","4.857142857142857","4.","3.142857142857143","0.","0.6327777777777777","25.011249999999976","0.6659801746013607","6.9714285714285715","5.3428571428571425","4.942857142857143","3.942857142857143","0.7714285714285715","242.4387615740741","41.34573869314116","916.7500000000002","0.7176602924634421","0.7976878612716763","6.823529411764706","4.392857142857143","4.2272727272727275","3.1333333333333333","3.3055555555555554","6.388888888888889","2.3055555555555554","0.","1.746981981981982","22.799901960784307","135.32064665324958","6.805555555555555","4.972222222222222","5.194444444444445","3.5555555555555554","0.1111111111111111","243.1472337962963","44.69981489767927","898.8444444444443","0.7412186379928315","0.6844919786096256"
50,489760,2014,"595389","6231982","6230","{6230}","3.8","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.3","0.29","7.931034482758621","mv","mv","mv","mv","mv","mv","mv","15.","2.5464731347084286","25.464731347084285","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","23","9","1","0","3.434782","0.391304347826087","0.043478260869565216","12.0871","664.3","3","9.490648","290.682312","5.222222222222222","5.4411764705882355","4.029411764705882","3.","5.815789473684211","3.6052631578947367","2.5789473684210527","0.","0.6051470588235291","25.458585858585824","0.653402591035189","6.868421052631579","5.526315789473684","4.657894736842105","4.131578947368421","0.8421052631578947","239.54801470588234","25.76888909762745","676.1372549019608","0.7445255474452555","0.8870056497175142","6.75","4.615384615384615","4.636363636363637","3.7333333333333334","3.761904761904762","5.761904761904762","2.4761904761904763","0.","2.6440476190476194","23.696535087719294","230.78866492705862","6.619047619047619","5.190476190476191","5.238095238095238","4.095238095238095","0.19047619047619047","240.65559583333334","45.02465350943796","937.0408194444444","0.8052287581699347","0.7818181818181819"
51,489769,2014,"594819","6218163","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","36","17","2","3","3.277777","0.4722222222222222","0.05555555555555555","8.156600000000001","615.1","3","9.50808","154.629623","7.28","2.875","3.391304347826087","3.2916666666666665","3.28","4.6","4.12","0.","0.33000000000000007","30.37017361111113","0.20467223809714283","6.4","4.88","4.2","3.64","0.04","207.32421000000002","13.073431090083332","390.4305555555559","0.9706196581196581","0.8666666666666667","7.516129032258065","4.","5.615384615384615","3.5172413793103448","3.2333333333333334","5.133333333333334","3.6333333333333333","0.","0.5425000000000001","24.829798850574715","2.9462739810680394","7.363636363636363","4.393939393939394","6.03030303030303","3.8484848484848486","0.2727272727272727","207.98350757575759","40.3751391363906","990.8632258064514","0.6263580538497875","0.6381909547738693"
51,489776,2014,"595059","6218343","6230","{6230}","5.5","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.41","mv","mv","mv","mv","mv","mv","mv","mv","12.5","12.732365673542143","31.83091418385536","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","38","10","0","4","2.631578","0.2631578947368421","0.","9.128599999999999","615.1","3","5.072791","14.804977","7.2631578947368425","5.526315789473684","5.4","6.045454545454546","5.67741935483871","2.967741935483871","3.3548387096774195","0.","0.870752688172043","25.409354838709685","47.29215092864123","6.612903225806452","5.161290322580645","5.580645161290323","5.419354838709677","0.45161290322580644","239.3016379310345","124.86408798341093","3344.3020977011493","1.1195286195286196","0.9710982658959537","6.966666666666667","4.76","6.176470588235294","5.166666666666667","4.264705882352941","4.","3.735294117647059","0.05555555555555555","1.09040625","23.918519999999994","52.31412516413549","6.852941176470588","5.029411764705882","6.147058823529412","4.9411764705882355","0.20588235294117646","216.02860023041472","95.18653393682521","2189.2529470430104","0.8365079365079365","0.8038277511961722"
51,489779,2014,"595079","6218553","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","12.732365673542143","12.732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","7","45","21","3","1","3.444444","0.4666666666666667","0.06666666666666667","9.128599999999999","615.1","3","31.362577","199.908905","6.9714285714285715","3.9130434782608696","4.25","2.8","3.0833333333333335","6.583333333333333","2.3333333333333335","0.","0.4257142857142857","23.483523809523827","1.655797431976328","7.027777777777778","4.5","5.583333333333333","2.9444444444444446","0.","242.15055952380956","21.692246199810462","406.2654714285715","0.6588235294117647","0.527363184079602","7.075","4.264705882352941","5.310344827586207","3.6944444444444446","3.731707317073171","5.414634146341464","2.8536585365853657","0.","1.2444105691056913","23.701384259259257","53.716901171846324","6.837209302325581","4.744186046511628","5.930232558139535","3.9302325581395348","0.09302325581395349","231.09209017857148","39.57696291679458","884.7133418803415","0.6957070707070707","0.6627450980392157"
51,489783,2014,"595109","6218323","6230","{6230}","4.7","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.21","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","50.92946269416857","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","46","18","2","3","3.043478","0.391304347826087","0.043478260869565216","9.128599999999999","615.1","3","8.272491","119.9888","7.241379310344827","4.444444444444445","5.464285714285714","3.7666666666666666","3.676470588235294","5.","3.323529411764706","0.","0.5238020833333333","25.061953125000006","1.6930609473065985","6.852941176470588","4.647058823529412","5.323529411764706","3.823529411764706","0.2647058823529412","237.92033854166675","51.07648332777599","924.057864583334","0.6893246187363834","0.7182320441988951","6.918918918918919","4.647058823529412","6.1","4.34375","3.8947368421052633","4.7631578947368425","3.3421052631578947","0.","1.2584684684684684","24.136252525252523","52.14500902002856","6.780487804878049","4.926829268292683","6.121951219512195","4.463414634146342","0.07317073170731707","223.5051245173745","96.85998029723055","2027.1465968468467","0.7120901639344263","0.7290836653386454"
51,489787,2014,"595169","6218483","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","31.83091418385536","1.2732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","7","41","22","2","3","3.414634","0.5365853658536586","0.04878048780487805","9.128599999999999","615.1","3","20.082802","228.17897","6.931034482758621","4.5","4.","3.8214285714285716","4.533333333333333","3.933333333333333","3.533333333333333","0.","0.5178333333333335","27.081388888888917","0.771126658727381","6.433333333333334","4.966666666666667","4.633333333333334","3.6333333333333333","0.2","239.016","13.622768852333326","393.06666666666683","0.9553571428571429","0.7841726618705036","7.1891891891891895","4.2","4.761904761904762","3.4545454545454546","3.3142857142857145","5.542857142857143","3.142857142857143","0.","0.6621666666666668","22.303127777777775","22.903003941285814","7.135135135135135","4.621621621621622","5.756756756756757","3.675675675675676","0.24324324324324326","230.9804632352941","41.91592009910048","813.5289044117645","0.7254545454545455","0.6384976525821596"
51,489789,2014,"595179","6218543","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","25.464731347084285","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","39","19","2","1","3.282051","0.48717948717948717","0.05128205128205128","9.128599999999999","615.1","3","3.859126","327.582367","7.296296296296297","3.9","4.416666666666667","4.074074074074074","3.4814814814814814","4.37037037037037","4.148148148148148","0.","0.4123456790123458","27.354166666666693","0.5744508604646463","6.407407407407407","4.777777777777778","4.777777777777778","3.925925925925926","0.07407407407407407","233.38462962962956","19.962157252320985","482.7627469135801","0.9224318658280922","0.8217054263565892","7.117647058823529","4.428571428571429","5.777777777777778","3.8275862068965516","3.588235294117647","5.264705882352941","3.1470588235294117","0.","0.9193872549019609","23.11502150537634","31.117140088319676","7.","4.714285714285714","6.0285714285714285","3.8285714285714287","0.08571428571428572","233.67807900432902","56.266897428668194","1153.1285651041665","0.6624668435013262","0.6350710900473934"
51,489791,2014,"595279","6218583","6230","{6230}","4.6","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.6","0.24","10.833333333333334","mv","mv","mv","mv","mv","mv","mv","5.","12.732365673542143","12.732365673542143","6.366182836771071","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","37","18","1","2","3.405405","0.4864864864864865","0.02702702702702703","9.128599999999999","615.1","3","20.53414","277.588806","6.88","4.214285714285714","3.909090909090909","3.1739130434782608","3.142857142857143","6.142857142857143","2.7142857142857144","0.","0.4798214285714285","22.820493827160494","0.7967612803792516","6.714285714285714","4.678571428571429","4.964285714285714","3.357142857142857","0.21428571428571427","261.7772916666667","30.524839266727373","586.6712142857143","0.8119312436804853","0.6762589928057554","7.121212121212121","4.222222222222222","5.2","3.357142857142857","3.161290322580645","5.967741935483871","2.870967741935484","0.","2.4884090909090912","21.276942528735628","169.04972691786546","7.","4.617647058823529","5.794117647058823","3.6470588235294117","0.23529411764705882","247.37268043154762","49.720629912094616","924.217400537634","0.6456043956043956","0.6294416243654822"
51,489795,2014,"595389","6218403","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","63.66182836771072","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","41","19","2","2","3.390243","0.4634146341463415","0.04878048780487805","9.128599999999999","615.1","3","29.81599","166.548508","7.076923076923077","3.6666666666666665","5.","3.217391304347826","4.","5.777777777777778","2.2222222222222223","0.","0.920061728395062","21.027654320987658","77.16392171516289","6.481481481481482","4.592592592592593","5.518518518518518","3.4814814814814814","0.1111111111111111","274.1696333333335","42.76955894423608","621.3566666666669","0.6434782608695652","0.6308724832214765","7.235294117647059","4.258064516129032","6.","3.533333333333333","3.257142857142857","5.571428571428571","3.1714285714285713","0.","0.9345588235294119","22.922072916666664","45.64934519752174","7.055555555555555","4.555555555555555","6.194444444444445","3.9444444444444446","0.2222222222222222","225.46824334733896","59.32658100989191","1160.0708413978493","0.5888888888888889","0.6367713004484304"
51,489796,2014,"595419","6218493","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","19.098548510313215","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","36","18","1","3","3.277777","0.5","0.027777777777777776","9.128599999999999","615.1","3","12.582596","41.115082","7.333333333333333","4.666666666666667","4.666666666666667","3.5833333333333335","3.3333333333333335","5.111111111111111","3.5555555555555554","0.","0.4755555555555554","25.25145061728396","0.5960879443492065","6.851851851851852","4.703703703703703","5.333333333333333","3.5925925925925926","0.2962962962962963","242.28533950617276","12.32640312740432","308.6913580246913","0.7678571428571429","0.6736111111111112","7.242424242424242","4.428571428571429","5.578947368421052","3.814814814814815","3.323529411764706","5.","3.676470588235294","0.","0.5870454545454546","24.73668333333333","23.6148513009768","7.114285714285714","4.742857142857143","5.942857142857143","3.9714285714285715","0.2","218.1561171875","41.9793587854156","911.4782499999998","0.6837875611460517","0.6682692307692307"
51,489797,2014,"595429","6218633","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","12.732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","35","16","0","3","3.114285","0.45714285714285713","0.","9.128599999999999","615.1","3","3.999931","141.888306","7.393939393939394","4.517241379310345","4.4","3.3448275862068964","3.2285714285714286","5.285714285714286","3.4857142857142858","0.","0.4615714285714284","22.50523333333334","0.683451795168027","7.142857142857143","4.685714285714286","6.","3.5428571428571427","0.2","229.81544047619036","21.08181008594096","456.892295238095","0.7601880877742947","0.5904761904761905","7.161290322580645","4.384615384615385","5.176470588235294","3.7037037037037037","3.0625","5.125","3.8125","0.","0.8466944444444445","24.260574074074068","31.51025544021263","7.090909090909091","4.7272727272727275","5.787878787878788","3.9393939393939394","0.21212121212121213","220.51018185550078","34.059865641145215","722.4058124999996","0.7154882154882155","0.680628272251309"
77,490854,2014,"493717","6255580","6230","{6230}","5.","mv","mv","mv","mv","mv","mv","mv","mv","mv","2.4","0.33","7.2727272727272725","mv","mv","mv","mv","mv","mv","mv","6.25","15.278838808250573","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","25","11","1","0","3.16","0.44","0.04","15.329899999999999","849.8","11","2.561177","249.766312","7.","4.75","5.611111111111111","5.72972972972973","4.512195121951219","3.1951219512195124","4.2926829268292686","0.","0.8341472868217054","26.278272357723598","1.2787380443158411","7.046511627906977","5.","5.651162790697675","4.8604651162790695","0.20930232558139536","259.2339437984497","34.613664706436985","974.1981875000004","1.021139951833021","0.8600823045267489","7.260869565217392","4.823529411764706","4.769230769230769","4.4","3.625","4.75","3.625","0.","0.8422","24.681021739130436","5.129337574958483","7.16","5.","5.68","4.08","0.24","228.63459666666665","69.13609407415554","1504.6592681159416","0.9225806451612903","0.7183098591549296"
